fecha,provincia,codigo_indec_provincia,departamento,codigo_indec_departamento,localidad,codigo_indec_localidad,origen_de_financiamiento,tipo,ultima_actualizacion,total,positivos
2020-05-20,Chaco,22,San Fernando,140,RESISTENCIA,60,Público,Provincial,2020-06-15,170,26.0
2020-05-20,Chubut,26,Biedma,7,PUERTO MADRYN,20,Privado,Privado,2020-06-15,8,
2020-05-20,Chubut,26,Escalante,21,COMODORO RIVADAVIA,30,Público,Provincial,2020-06-15,3,
2020-05-20,Córdoba,14,Capital,14,CORDOBA,10,Privado,Privado,2020-06-15,20,
2020-05-20,Córdoba,14,Capital,14,CORDOBA,10,Público,Provincial,2020-06-15,307,18.0
2020-05-20,Corrientes,18,Capital,21,CORRIENTES,20,Público,Provincial,2020-06-15,37,
2020-05-20,Entre Ríos,30,Paraná,84,PARANA,160,Público,Provincial,2020-06-15,29,2.0
2020-05-20,Formosa,34,Formosa,14,FORMOSA,20,Público,Provincial,2020-06-15,32,
2020-05-20,Jujuy,38,Dr. Manuel Belgrano,21,SAN SALVADOR DE JUJUY,60,Público,Provincial,2020-06-15,51,
2020-05-20,La Pampa,42,Capital,21,SANTA ROSA,20,Público,Provincial,2020-06-15,2,
2020-05-20,La Rioja,46,Capital,14,LA RIOJA,10,Público,Provincial,2020-06-15,68,
2020-05-20,Mendoza,50,Capital,7,3A. SECCION,10,Público,Provincial,2020-06-15,2,
2020-05-20,Mendoza,50,Capital,7,7A. SECCION,10,Público,Provincial,2020-06-15,7,
2020-05-20,Mendoza,50,Guaymallén,28,GUAYMALLEN,20,Público,Provincial,2020-06-15,7,
2020-05-20,Mendoza,50,Godoy Cruz,21,GODOY CRUZ,10,Público,Provincial,2020-06-15,6,
2020-05-20,Mendoza,50,San Rafael,105,SAN RAFAEL  (CIUDAD DE SAN RAFAEL),210,Público,Provincial,2020-06-15,4,
2020-05-20,Misiones,54,Capital,28,POSADAS (MUNICIPIO DE POSADAS),30,Privado,Privado,2020-06-15,24,
2020-05-20,Misiones,54,Capital,28,POSADAS (MUNICIPIO DE POSADAS),30,Público,Provincial,2020-06-15,4,
2020-05-20,Neuquén,58,Confluencia,35,NEUQUEN,70,Privado,Privado,2020-06-15,1,
2020-05-20,Neuquén,58,Confluencia,35,NEUQUEN,70,Público,Provincial,2020-06-15,31,4.0
2020-05-20,Río Negro,62,Adolfo Alsina,7,VIEDMA,90,Público,Provincial,2020-06-15,19,
2020-05-20,Río Negro,62,General Roca,42,GENERAL ROCA,450,Privado,Privado,2020-06-15,9,
2020-05-20,Río Negro,62,Bariloche,21,SAN CARLOS DE BARILOCHE,60,Público,Provincial,2020-06-15,29,5.0
2020-05-20,Salta,66,Capital,28,SALTA,50,Privado,Privado,2020-06-15,44,
2020-05-20,Salta,66,Capital,28,SALTA,50,Público,Provincial,2020-06-15,73,
2020-05-20,San Juan,70,Capital,28,SAN JUAN,10,Público,Provincial,2020-06-15,7,
2020-05-20,San Luis,74,La Capital,56,SAN LUIS,150,Público,Provincial,2020-06-15,4,
2020-05-20,Santa Cruz,78,Güer Aike,21,RIO GALLEGOS,40,Público,Provincial,2020-06-15,1,
2020-05-20,Santa Fe,82,General López,42,VENADO TUERTO,290,Privado,Privado,2020-06-15,8,
2020-05-20,Santa Fe,82,La Capital,63,SANTA FE,170,Público,Provincial,2020-06-15,24,1.0
2020-05-20,Santa Fe,82,Rosario,84,ROSARIO,270,Privado,Privado,2020-06-15,23,
2020-05-20,Santa Fe,82,Rosario,84,ROSARIO,270,Público,Municipal,2020-06-15,180,4.0
2020-05-20,Santiago del Estero,86,Capital,49,SANTIAGO DEL ESTERO,110,Público,Provincial,2020-06-15,126,
2020-05-20,Tierra del Fuego,94,Ushuaia,14,USHUAIA,20,Público,Provincial,2020-06-15,11,
2020-05-20,Tucumán,90,Cruz Alta,14,BANDA DEL RIO SALI,20,Público,Provincial,2020-06-15,1,
2020-05-20,Tucumán,90,Capital,84,SAN MIGUEL DE TUCUMAN,10,Público,Provincial,2020-06-15,203,1.0
2020-05-21,CABA,2,COMUNA 1,1,MONSERRAT,10,Privado,Privado,2020-06-15,2,
2020-05-21,CABA,2,COMUNA 1,1,RETIRO,10,Privado,Privado,2020-06-15,46,9.0
2020-05-21,CABA,2,COMUNA 2,2,RECOLETA,10,Privado,Privado,2020-06-15,438,105.0
2020-05-21,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Municipal,2020-06-15,355,181.0
2020-05-21,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Universitario público,2020-06-15,303,57.0
2020-05-21,CABA,2,COMUNA 3,3,BALVANERA,10,Privado,Privado,2020-06-15,1,1.0
2020-05-21,CABA,2,COMUNA 3,3,BALVANERA,10,Privado,Obra social,2020-06-15,19,2.0
2020-05-21,CABA,2,COMUNA 3,3,BALVANERA,10,Público,Municipal,2020-06-15,42,7.0
2020-05-21,CABA,2,COMUNA 3,3,SAN CRISTOBAL,10,Privado,Privado,2020-06-15,1,
2020-05-21,CABA,2,COMUNA 4,4,BARRACAS,10,Privado,Privado,2020-06-15,14,3.0
2020-05-21,CABA,2,COMUNA 4,4,BARRACAS,10,Público,Municipal,2020-06-15,30,4.0
2020-05-21,CABA,2,COMUNA 4,4,BOCA,10,Público,Municipal,2020-06-15,28,7.0
2020-05-21,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Privado,Privado,2020-06-15,38,16.0
2020-05-21,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Nacional,2020-06-15,99,50.0
2020-05-21,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Municipal,2020-06-15,165,32.0
2020-05-21,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,FFAA/Seguridad,2020-06-15,25,3.0
2020-05-21,CABA,2,COMUNA 5,5,ALMAGRO,10,Privado,Privado,2020-06-15,101,30.0
2020-05-21,CABA,2,COMUNA 5,5,BOEDO,10,Privado,Privado,2020-06-15,62,3.0
2020-05-21,CABA,2,COMUNA 6,6,CABALLITO,10,Privado,Privado,2020-06-15,3,3.0
2020-05-21,CABA,2,COMUNA 6,6,CABALLITO,10,Público,Municipal,2020-06-15,45,13.0
2020-05-21,CABA,2,COMUNA 6,6,CABALLITO,10,Público,FFAA/Seguridad,2020-06-15,46,5.0
2020-05-21,CABA,2,COMUNA 7,7,FLORES,10,Privado,Privado,2020-06-15,16,6.0
2020-05-21,CABA,2,COMUNA 7,7,FLORES,10,Público,Municipal,2020-06-15,138,65.0
2020-05-21,CABA,2,COMUNA 8,8,VILLA SOLDATI,10,Público,Municipal,2020-06-15,5,3.0
2020-05-21,CABA,2,COMUNA 11,11,VILLA DEL PARQUE,10,Privado,Privado,2020-06-15,4,3.0
2020-05-21,CABA,2,COMUNA 13,13,BELGRANO,10,Privado,Privado,2020-06-15,4,
2020-05-21,CABA,2,COMUNA 13,13,COLEGIALES,10,Privado,Privado,2020-06-15,1,
2020-05-21,CABA,2,COMUNA 14,14,PALERMO,10,Privado,Privado,2020-06-15,189,27.0
2020-05-21,CABA,2,COMUNA 14,14,PALERMO,10,Público,FFAA/Seguridad,2020-06-15,1,1.0
2020-05-21,CABA,2,COMUNA 15,15,AGRONOMIA,10,Privado,Privado,2020-06-15,1,
2020-05-21,CABA,2,COMUNA 15,15,PARQUE CHAS,10,Público,Municipal,2020-06-15,20,2.0
2020-05-21,CABA,2,COMUNA 15,15,VILLA CRESPO,10,Privado,Privado,2020-06-15,34,5.0
2020-05-21,Buenos Aires,6,La Plata,441,LA PLATA,30,Público,Provincial,2020-06-15,95,6.0
2020-05-21,Buenos Aires,6,La Plata,441,LA PLATA,30,Público,Universitario público,2020-06-15,126,59.0
2020-05-21,Buenos Aires,6,Mercedes,532,MERCEDES,20,Público,Provincial,2020-06-15,9,
2020-05-21,Buenos Aires,6,Malvinas Argentinas,515,PABLO NOGUES,60,Público,Municipal,2020-06-15,121,14.0
2020-05-21,Buenos Aires,6,Avellaneda,35,WILDE,10,Público,Provincial,2020-06-15,8,5.0
2020-05-21,Buenos Aires,6,Pilar,638,PRESIDENTE DERQUI,40,Privado,Privado,2020-06-15,10,2.0
2020-05-21,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Privado,Privado,2020-06-15,1,
2020-05-21,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Público,Nacional,2020-06-15,93,1.0
2020-05-21,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Público,Provincial,2020-06-15,2,
2020-05-21,Buenos Aires,6,Lanús,434,VALENTIN ALSINA,10,Público,Provincial,2020-06-15,50,8.0
2020-05-21,Buenos Aires,6,Morón,568,MORON,10,Privado,Privado,2020-06-15,1,1.0
2020-05-21,Buenos Aires,6,Morón,568,VILLA SARMIENTO,10,Público,Nacional,2020-06-15,107,17.0
2020-05-21,Buenos Aires,6,La Matanza,427,RAMOS MEJIA,10,Privado,Privado,2020-06-15,4,1.0
2020-05-21,Buenos Aires,6,General San Martín,371,GENERAL SAN MARTÍN,10,Público,Provincial,2020-06-15,8,
2020-05-21,Buenos Aires,6,Azul,49,AZUL,20,Público,Provincial,2020-06-15,8,
2020-05-21,Buenos Aires,6,Junín,413,JUNIN,50,Público,Provincial,2020-06-15,15,
2020-05-21,Buenos Aires,6,Vicente López,861,OLIVOS,10,Privado,Privado,2020-06-15,1,
2020-05-21,Buenos Aires,6,Hurlingham,408,HURLINGHAM,10,Público,Nacional,2020-06-15,60,12.0
2020-05-21,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Privado,Privado,2020-06-15,21,7.0
2020-05-21,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Público,Provincial,2020-06-15,13,1.0
2020-05-21,Buenos Aires,6,Pergamino,623,PERGAMINO,100,Público,Nacional,2020-06-15,9,1.0
2020-05-21,Buenos Aires,6,Florencio Varela,274,FLORENCIO VARELA,10,Privado,Mixta,2020-06-15,70,7.0
2020-05-21,Buenos Aires,6,Olavarría,595,OLAVARRIA,70,Público,Municipal,2020-06-15,10,
2020-05-21,Buenos Aires,6,Quilmes,658,BERNAL,10,Público,Nacional,2020-06-15,51,10.0
2020-05-21,Buenos Aires,6,Tandil,791,TANDIL,50,Público,Universitario público,2020-06-15,4,
2020-05-21,Catamarca,10,Capital,49,SAN FERNANDO DEL VALLE DE CATAMARCA,30,Público,Provincial,2020-06-15,13,
2020-05-21,Chaco,22,San Fernando,140,RESISTENCIA,60,Privado,Privado,2020-06-15,9,1.0
2020-05-21,Chaco,22,San Fernando,140,RESISTENCIA,60,Público,Provincial,2020-06-15,170,25.0
2020-05-21,Chubut,26,Rawson,77,TRELEW,40,Público,Provincial,2020-06-15,2,
2020-05-21,Chubut,26,Biedma,7,PUERTO MADRYN,20,Privado,Privado,2020-06-15,8,
2020-05-21,Córdoba,14,General San Martín,42,VILLA MARIA,170,Privado,Privado,2020-06-15,1,
2020-05-21,Córdoba,14,Capital,14,CORDOBA,10,Privado,Privado,2020-06-15,15,
2020-05-21,Córdoba,14,Capital,14,CORDOBA,10,Público,Provincial,2020-06-15,341,16.0
2020-05-21,Corrientes,18,Capital,21,CORRIENTES,20,Público,Provincial,2020-06-15,61,
2020-05-21,Entre Ríos,30,Paraná,84,PARANA,160,Público,Provincial,2020-06-15,24,1.0
2020-05-21,Formosa,34,Formosa,14,FORMOSA,20,Público,Provincial,2020-06-15,4,
2020-05-21,Jujuy,38,Dr. Manuel Belgrano,21,SAN SALVADOR DE JUJUY,60,Público,Provincial,2020-06-15,91,
2020-05-21,La Pampa,42,Capital,21,SANTA ROSA,20,Público,Provincial,2020-06-15,2,
2020-05-21,La Pampa,42,Maracó,105,GENERAL PICO,30,Público,Provincial,2020-06-15,1,
2020-05-21,La Rioja,46,Capital,14,LA RIOJA,10,Público,Provincial,2020-06-15,27,
2020-05-21,Mendoza,50,Capital,7,3A. SECCION,10,Público,Provincial,2020-06-15,15,
2020-05-21,Mendoza,50,Capital,7,7A. SECCION,10,Público,Provincial,2020-06-15,10,
2020-05-21,Mendoza,50,Guaymallén,28,GUAYMALLEN,20,Público,Provincial,2020-06-15,5,
2020-05-21,Mendoza,50,Godoy Cruz,21,GODOY CRUZ,10,Público,Provincial,2020-06-15,7,1.0
2020-05-21,Mendoza,50,San Rafael,105,SAN RAFAEL  (CIUDAD DE SAN RAFAEL),210,Público,Provincial,2020-06-15,3,
2020-05-21,Misiones,54,Capital,28,POSADAS (MUNICIPIO DE POSADAS),30,Privado,Privado,2020-06-15,17,
2020-05-21,Misiones,54,Capital,28,POSADAS (MUNICIPIO DE POSADAS),30,Público,Provincial,2020-06-15,5,
2020-05-21,Neuquén,58,Confluencia,35,NEUQUEN,70,Privado,Privado,2020-06-15,2,
2020-05-21,Neuquén,58,Confluencia,35,NEUQUEN,70,Público,Provincial,2020-06-15,19,1.0
2020-05-21,Río Negro,62,Adolfo Alsina,7,VIEDMA,90,Público,Provincial,2020-06-15,8,6.0
2020-05-21,Río Negro,62,General Roca,42,VILLA REGINA,560,Público,Provincial,2020-06-15,1,
2020-05-21,Río Negro,62,General Roca,42,CIPOLLETTI,400,Privado,Privado,2020-06-15,3,
2020-05-21,Río Negro,62,General Roca,42,GENERAL ROCA,450,Privado,Privado,2020-06-15,13,1.0
2020-05-21,Río Negro,62,General Roca,42,GENERAL ROCA,450,Público,Provincial,2020-06-15,4,3.0
2020-05-21,Río Negro,62,Bariloche,21,SAN CARLOS DE BARILOCHE,60,Público,Provincial,2020-06-15,37,7.0
2020-05-21,Salta,66,Capital,28,SALTA,50,Privado,Privado,2020-06-15,54,
2020-05-21,Salta,66,Capital,28,SALTA,50,Público,Provincial,2020-06-15,69,2.0
2020-05-21,Salta,66,Metán,112,SAN JOSE DE METAN,40,Público,Provincial,2020-06-15,1,
2020-05-21,San Juan,70,Caucete,35,CAUCETE,20,Público,Provincial,2020-06-15,2,
2020-05-21,San Juan,70,Capital,28,SAN JUAN,10,Público,Provincial,2020-06-15,2,
2020-05-21,San Juan,70,Rivadavia,84,RIVADAVIA,10,Público,Provincial,2020-06-15,5,
2020-05-21,Santa Cruz,78,Güer Aike,21,RIO GALLEGOS,40,Público,Provincial,2020-06-15,2,
2020-05-21,Santa Cruz,78,Lago Argentino,28,EL CALAFATE,10,Público,Nacional,2020-06-15,5,
2020-05-21,Santa Fe,82,General López,42,VENADO TUERTO,290,Privado,Privado,2020-06-15,6,
2020-05-21,Santa Fe,82,La Capital,63,SANTA FE,170,Público,Provincial,2020-06-15,44,
2020-05-21,Santa Fe,82,Rosario,84,ROSARIO,270,Privado,Privado,2020-06-15,14,1.0
2020-05-21,Santa Fe,82,Rosario,84,ROSARIO,270,Público,Provincial,2020-06-15,4,
2020-05-21,Santa Fe,82,Rosario,84,ROSARIO,270,Público,Municipal,2020-06-15,137,
2020-05-21,Santiago del Estero,86,Capital,49,SANTIAGO DEL ESTERO,110,Público,Provincial,2020-06-15,82,
2020-05-21,Tierra del Fuego,94,Ushuaia,14,USHUAIA,20,Público,Provincial,2020-06-15,15,
2020-05-21,Tucumán,90,Capital,84,SAN MIGUEL DE TUCUMAN,10,Público,Provincial,2020-06-15,113,
2020-05-22,SIN ESPECIFICAR,99,SIN ESPECIFICAR,0,CIUDAD DE BUENOS AIRES,10,Privado,Mixta,2020-06-15,1,1.0
2020-05-22,CABA,2,COMUNA 1,1,MONSERRAT,10,Privado,Privado,2020-06-15,3,
2020-05-22,CABA,2,COMUNA 1,1,RETIRO,10,Privado,Privado,2020-06-15,29,5.0
2020-05-22,CABA,2,COMUNA 1,1,SAN TELMO,10,Privado,Privado,2020-06-15,39,6.0
2020-05-22,CABA,2,COMUNA 2,2,RECOLETA,10,Privado,Privado,2020-06-15,427,83.0
2020-05-22,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Municipal,2020-06-15,359,201.0
2020-05-22,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Universitario público,2020-06-15,309,53.0
2020-05-22,CABA,2,COMUNA 3,3,BALVANERA,10,Privado,Privado,2020-06-15,4,1.0
2020-05-22,CABA,2,COMUNA 3,3,BALVANERA,10,Privado,Obra social,2020-06-15,9,3.0
2020-05-22,CABA,2,COMUNA 3,3,BALVANERA,10,Público,Municipal,2020-06-15,32,11.0
2020-05-22,CABA,2,COMUNA 3,3,SAN CRISTOBAL,10,Privado,Privado,2020-06-15,38,17.0
2020-05-22,CABA,2,COMUNA 4,4,BARRACAS,10,Privado,Privado,2020-06-15,17,5.0
2020-05-22,CABA,2,COMUNA 4,4,BARRACAS,10,Público,Municipal,2020-06-15,18,4.0
2020-05-22,CABA,2,COMUNA 4,4,BOCA,10,Público,Municipal,2020-06-15,26,7.0
2020-05-22,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Privado,Privado,2020-06-15,54,16.0
2020-05-22,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Nacional,2020-06-15,242,88.0
2020-05-22,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Municipal,2020-06-15,109,28.0
2020-05-22,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,FFAA/Seguridad,2020-06-15,22,5.0
2020-05-22,CABA,2,COMUNA 5,5,ALMAGRO,10,Privado,Privado,2020-06-15,162,31.0
2020-05-22,CABA,2,COMUNA 5,5,BOEDO,10,Privado,Privado,2020-06-15,73,7.0
2020-05-22,CABA,2,COMUNA 6,6,CABALLITO,10,Público,Municipal,2020-06-15,43,22.0
2020-05-22,CABA,2,COMUNA 6,6,CABALLITO,10,Público,FFAA/Seguridad,2020-06-15,26,12.0
2020-05-22,CABA,2,COMUNA 7,7,FLORES,10,Privado,Privado,2020-06-15,24,7.0
2020-05-22,CABA,2,COMUNA 7,7,FLORES,10,Público,Municipal,2020-06-15,83,45.0
2020-05-22,CABA,2,COMUNA 8,8,VILLA SOLDATI,10,Público,Municipal,2020-06-15,6,2.0
2020-05-22,CABA,2,COMUNA 13,13,BELGRANO,10,Privado,Privado,2020-06-15,2,
2020-05-22,CABA,2,COMUNA 13,13,COLEGIALES,10,Privado,Privado,2020-06-15,2,
2020-05-22,CABA,2,COMUNA 14,14,PALERMO,10,Privado,Privado,2020-06-15,161,36.0
2020-05-22,CABA,2,COMUNA 14,14,PALERMO,10,Público,Municipal,2020-06-15,1,
2020-05-22,CABA,2,COMUNA 14,14,PALERMO,10,Público,FFAA/Seguridad,2020-06-15,4,
2020-05-22,CABA,2,COMUNA 15,15,PARQUE CHAS,10,Público,Municipal,2020-06-15,32,8.0
2020-05-22,CABA,2,COMUNA 15,15,PATERNAL,10,Público,Municipal,2020-06-15,1,1.0
2020-05-22,CABA,2,COMUNA 15,15,VILLA CRESPO,10,Privado,Privado,2020-06-15,3,1.0
2020-05-22,Buenos Aires,6,La Plata,441,LA PLATA,30,Público,Provincial,2020-06-15,78,8.0
2020-05-22,Buenos Aires,6,La Plata,441,LA PLATA,30,Público,Universitario público,2020-06-15,57,5.0
2020-05-22,Buenos Aires,6,Malvinas Argentinas,515,PABLO NOGUES,60,Público,Municipal,2020-06-15,102,17.0
2020-05-22,Buenos Aires,6,Avellaneda,35,WILDE,10,Público,Provincial,2020-06-15,88,50.0
2020-05-22,Buenos Aires,6,Pilar,638,PRESIDENTE DERQUI,40,Privado,Privado,2020-06-15,10,
2020-05-22,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Público,Nacional,2020-06-15,59,5.0
2020-05-22,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Público,Provincial,2020-06-15,3,
2020-05-22,Buenos Aires,6,Lanús,434,VALENTIN ALSINA,10,Público,Provincial,2020-06-15,71,23.0
2020-05-22,Buenos Aires,6,Escobar,252,MATHEU,10,Público,Municipal,2020-06-15,1,
2020-05-22,Buenos Aires,6,Morón,568,VILLA SARMIENTO,10,Público,Nacional,2020-06-15,101,27.0
2020-05-22,Buenos Aires,6,La Matanza,427,RAMOS MEJIA,10,Privado,Privado,2020-06-15,7,1.0
2020-05-22,Buenos Aires,6,General San Martín,371,VILLA BALLESTER,10,Privado,Privado,2020-06-15,1,
2020-05-22,Buenos Aires,6,General San Martín,371,GENERAL SAN MARTÍN,10,Público,Provincial,2020-06-15,29,3.0
2020-05-22,Buenos Aires,6,Azul,49,AZUL,20,Público,Provincial,2020-06-15,19,
2020-05-22,Buenos Aires,6,San Isidro,756,SAN ISIDRO,10,Privado,Privado,2020-06-15,4,
2020-05-22,Buenos Aires,6,Junín,413,JUNIN,50,Público,Provincial,2020-06-15,9,
2020-05-22,Buenos Aires,6,Vicente López,861,OLIVOS,10,Privado,Privado,2020-06-15,8,
2020-05-22,Buenos Aires,6,Merlo,539,SAN ANTONIO DE PADUA,10,Público,Municipal,2020-06-15,5,
2020-05-22,Buenos Aires,6,Hurlingham,408,HURLINGHAM,10,Público,Nacional,2020-06-15,29,3.0
2020-05-22,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Privado,Privado,2020-06-15,34,15.0
2020-05-22,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Público,Provincial,2020-06-15,9,
2020-05-22,Buenos Aires,6,Pergamino,623,PERGAMINO,100,Público,Nacional,2020-06-15,24,1.0
2020-05-22,Buenos Aires,6,Florencio Varela,274,FLORENCIO VARELA,10,Privado,Mixta,2020-06-15,79,15.0
2020-05-22,Buenos Aires,6,Olavarría,595,OLAVARRIA,70,Público,Municipal,2020-06-15,9,
2020-05-22,Buenos Aires,6,Quilmes,658,BERNAL,10,Público,Nacional,2020-06-15,41,34.0
2020-05-22,Buenos Aires,6,Tandil,791,TANDIL,50,Público,Universitario público,2020-06-15,2,
2020-05-22,Catamarca,10,Capital,49,SAN FERNANDO DEL VALLE DE CATAMARCA,30,Público,Provincial,2020-06-15,6,
2020-05-22,Chaco,22,San Fernando,140,RESISTENCIA,60,Privado,Privado,2020-06-15,9,
2020-05-22,Chaco,22,San Fernando,140,RESISTENCIA,60,Público,Provincial,2020-06-15,170,32.0
2020-05-22,Chubut,26,Rawson,77,TRELEW,40,Público,Provincial,2020-06-15,3,1.0
2020-05-22,Chubut,26,Escalante,21,COMODORO RIVADAVIA,30,Público,Provincial,2020-06-15,3,
2020-05-22,Córdoba,14,Capital,14,CORDOBA,10,Privado,Privado,2020-06-15,17,
2020-05-22,Córdoba,14,Capital,14,CORDOBA,10,Público,Provincial,2020-06-15,438,5.0
2020-05-22,Corrientes,18,Capital,21,CORRIENTES,20,Público,Provincial,2020-06-15,83,
2020-05-22,Entre Ríos,30,Paraná,84,PARANA,160,Público,Provincial,2020-06-15,28,
2020-05-22,Formosa,34,Formosa,14,FORMOSA,20,Público,Provincial,2020-06-15,11,
2020-05-22,Jujuy,38,Dr. Manuel Belgrano,21,SAN SALVADOR DE JUJUY,60,Público,Provincial,2020-06-15,42,
2020-05-22,La Pampa,42,Capital,21,SANTA ROSA,20,Público,Provincial,2020-06-15,1,
2020-05-22,La Pampa,42,Maracó,105,GENERAL PICO,30,Público,Provincial,2020-06-15,2,
2020-05-22,La Rioja,46,Capital,14,LA RIOJA,10,Privado,Privado,2020-06-15,1,
2020-05-22,La Rioja,46,Capital,14,LA RIOJA,10,Público,Provincial,2020-06-15,15,1.0
2020-05-22,Mendoza,50,Capital,7,3A. SECCION,10,Público,Provincial,2020-06-15,8,
2020-05-22,Mendoza,50,Capital,7,7A. SECCION,10,Público,Provincial,2020-06-15,5,
2020-05-22,Mendoza,50,Guaymallén,28,GUAYMALLEN,20,Público,Provincial,2020-06-15,5,1.0
2020-05-22,Mendoza,50,Godoy Cruz,21,GODOY CRUZ,10,Público,Provincial,2020-06-15,7,
2020-05-22,Mendoza,50,San Rafael,105,SAN RAFAEL  (CIUDAD DE SAN RAFAEL),210,Público,Provincial,2020-06-15,5,
2020-05-22,Misiones,54,Capital,28,POSADAS (MUNICIPIO DE POSADAS),30,Privado,Privado,2020-06-15,17,
2020-05-22,Neuquén,58,Confluencia,35,NEUQUEN,70,Privado,Privado,2020-06-15,2,
2020-05-22,Neuquén,58,Confluencia,35,NEUQUEN,70,Público,Provincial,2020-06-15,17,
2020-05-22,Río Negro,62,Adolfo Alsina,7,VIEDMA,90,Público,Provincial,2020-06-15,5,
2020-05-22,Río Negro,62,General Roca,42,CIPOLLETTI,400,Privado,Privado,2020-06-15,1,
2020-05-22,Río Negro,62,General Roca,42,GENERAL ROCA,450,Privado,Privado,2020-06-15,10,5.0
2020-05-22,Río Negro,62,Bariloche,21,SAN CARLOS DE BARILOCHE,60,Público,Provincial,2020-06-15,26,4.0
2020-05-22,Salta,66,Capital,28,SALTA,50,Privado,Privado,2020-06-15,30,
2020-05-22,Salta,66,Capital,28,SALTA,50,Público,Provincial,2020-06-15,68,1.0
2020-05-22,San Juan,70,Capital,28,SAN JUAN,10,Público,Provincial,2020-06-15,11,1.0
2020-05-22,San Luis,74,La Capital,56,SAN LUIS,150,Público,Provincial,2020-06-15,6,
2020-05-22,Santa Cruz,78,Güer Aike,21,RIO GALLEGOS,40,Público,Provincial,2020-06-15,8,
2020-05-22,Santa Fe,82,General López,42,VENADO TUERTO,290,Privado,Privado,2020-06-15,12,1.0
2020-05-22,Santa Fe,82,La Capital,63,SANTA FE,170,Público,Provincial,2020-06-15,29,
2020-05-22,Santa Fe,82,Rosario,84,ROSARIO,270,Privado,Privado,2020-06-15,24,
2020-05-22,Santa Fe,82,Rosario,84,ROSARIO,270,Público,Provincial,2020-06-15,2,
2020-05-22,Santa Fe,82,Rosario,84,ROSARIO,270,Público,Municipal,2020-06-15,151,4.0
2020-05-22,Santiago del Estero,86,Capital,49,SANTIAGO DEL ESTERO,110,Público,Provincial,2020-06-15,82,
2020-05-22,Tierra del Fuego,94,Ushuaia,14,USHUAIA,20,Público,Provincial,2020-06-15,13,1.0
2020-05-22,Tucumán,90,Capital,84,SAN MIGUEL DE TUCUMAN,10,Público,Provincial,2020-06-15,134,1.0
2020-05-23,CABA,2,COMUNA 1,1,MONSERRAT,10,Privado,Privado,2020-06-15,2,
2020-05-23,CABA,2,COMUNA 1,1,RETIRO,10,Privado,Privado,2020-06-15,35,8.0
2020-05-23,CABA,2,COMUNA 1,1,SAN TELMO,10,Privado,Privado,2020-06-15,1,
2020-05-23,CABA,2,COMUNA 2,2,RECOLETA,10,Privado,Privado,2020-06-15,387,96.0
2020-05-23,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Municipal,2020-06-15,191,121.0
2020-05-23,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Universitario público,2020-06-15,298,65.0
2020-05-23,CABA,2,COMUNA 3,3,BALVANERA,10,Privado,Obra social,2020-06-15,1,
2020-05-23,CABA,2,COMUNA 3,3,BALVANERA,10,Público,Municipal,2020-06-15,28,18.0
2020-05-23,CABA,2,COMUNA 3,3,SAN CRISTOBAL,10,Privado,Privado,2020-06-15,14,14.0
2020-05-23,CABA,2,COMUNA 4,4,BARRACAS,10,Privado,Privado,2020-06-15,14,1.0
2020-05-23,CABA,2,COMUNA 4,4,BARRACAS,10,Público,Municipal,2020-06-15,51,11.0
2020-05-23,CABA,2,COMUNA 4,4,BOCA,10,Público,Municipal,2020-06-15,19,6.0
2020-05-23,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Privado,Privado,2020-06-15,25,8.0
2020-05-23,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Nacional,2020-06-15,327,94.0
2020-05-23,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Municipal,2020-06-15,98,30.0
2020-05-23,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,FFAA/Seguridad,2020-06-15,25,11.0
